subject,predicate,object,type,source_url,category,subcategory
player,have,Hrm,general,http://darksouls.wikidot.com/andre-of-astora,Ammo_Arrows,Arrows
you,get,nerve,general,http://darksouls.wikidot.com/andre-of-astora,Ammo_Arrows,Arrows
I,tear,you,general,http://darksouls.wikidot.com/andre-of-astora,Ammo_Arrows,Arrows
he,brave,Fortress,general,http://darksouls.wikidot.com/crestfallen-merchant,Ammo_Arrows,Arrows
he,sell,gears,general,http://darksouls.wikidot.com/crestfallen-merchant,Ammo_Arrows,Arrows
Treasure,boost,speed,general,http://darksouls.wikidot.com/crestfallen-merchant,Ammo_Arrows,Arrows
NPC,have,lines,general,http://darksouls.wikidot.com/crestfallen-merchant,Ammo_Arrows,Arrows
I,take,on,general,http://darksouls.wikidot.com/crestfallen-merchant,Ammo_Arrows,Arrows
you,handle,it,general,http://darksouls.wikidot.com/crestfallen-merchant,Ammo_Arrows,Arrows
I,remember,feeling,general,http://darksouls.wikidot.com/crestfallen-merchant,Ammo_Arrows,Arrows
You,stand,chance,general,http://darksouls.wikidot.com/crestfallen-merchant,Ammo_Arrows,Arrows
I,get,things,general,http://darksouls.wikidot.com/crestfallen-merchant,Ammo_Arrows,Arrows
nothing,come,of,general,http://darksouls.wikidot.com/crestfallen-merchant,Ammo_Arrows,Arrows
you,see,fate,general,http://darksouls.wikidot.com/crestfallen-merchant,Ammo_Arrows,Arrows
I,have,head,general,http://darksouls.wikidot.com/crestfallen-merchant,Ammo_Arrows,Arrows
walkthrough,start,from,general,http://darksouls.wikidot.com/darkroot-garden,Ammo_Arrows,Arrows
you,see,body,general,http://darksouls.wikidot.com/darkroot-garden,Ammo_Arrows,Arrows
You,damage,tree,general,http://darksouls.wikidot.com/darkroot-garden,Ammo_Arrows,Arrows
they,guard,Soul,general,http://darksouls.wikidot.com/darkroot-garden,Ammo_Arrows,Arrows
you,find,opening,general,http://darksouls.wikidot.com/darkroot-garden,Ammo_Arrows,Arrows
foliage,spawn,behind,general,http://darksouls.wikidot.com/darkroot-garden,Ammo_Arrows,Arrows
they,cast,Walk,general,http://darksouls.wikidot.com/darkroot-garden,Ammo_Arrows,Arrows
Map,head,stairs,general,http://darksouls.wikidot.com/darkroot-garden,Ammo_Arrows,Arrows
You,block,him,general,http://darksouls.wikidot.com/darkroot-garden,Ammo_Arrows,Arrows
you,open,it,general,http://darksouls.wikidot.com/darkroot-garden,Ammo_Arrows,Arrows
area,introduce,foe,general,http://darksouls.wikidot.com/darkroot-garden,Ammo_Arrows,Arrows
you,have,clearing,general,http://darksouls.wikidot.com/darkroot-garden,Ammo_Arrows,Arrows
you,notice,glow,general,http://darksouls.wikidot.com/darkroot-garden,Ammo_Arrows,Arrows
you,observe,from,general,http://darksouls.wikidot.com/darkroot-garden,Ammo_Arrows,Arrows
you,do,head,general,http://darksouls.wikidot.com/darkroot-garden,Ammo_Arrows,Arrows
You,see,ruins,general,http://darksouls.wikidot.com/darkroot-garden,Ammo_Arrows,Arrows
you,reach,gate,general,http://darksouls.wikidot.com/darkroot-garden,Ammo_Arrows,Arrows
you,proceed,to,general,http://darksouls.wikidot.com/darkroot-garden,Ammo_Arrows,Arrows
You,revisit,Burg,general,http://darksouls.wikidot.com/darkroot-garden,Ammo_Arrows,Arrows
Garden,go,towards,general,http://darksouls.wikidot.com/darkroot-garden,Ammo_Arrows,Arrows
ones,meet,in,general,http://darksouls.wikidot.com/darkroot-garden,Ammo_Arrows,Arrows
They,guard,Set,general,http://darksouls.wikidot.com/darkroot-garden,Ammo_Arrows,Arrows
you,come,upon,general,http://darksouls.wikidot.com/darkroot-garden,Ammo_Arrows,Arrows
your,has_item,shield,item,http://darksouls.wikidot.com/darkroot-garden,Ammo_Arrows,Arrows
armor,set,symbolize,general,http://darksouls.wikidot.com/domhnall-of-zena,Ammo_Arrows,Arrows
He,move,after,general,http://darksouls.wikidot.com/domhnall-of-zena,Ammo_Arrows,Arrows
Temporarily,add,damage,general,http://darksouls.wikidot.com/domhnall-of-zena,Ammo_Arrows,Arrows
drop,allow,management,general,http://darksouls.wikidot.com/domhnall-of-zena,Ammo_Arrows,Arrows
He,recommend,use,general,http://darksouls.wikidot.com/domhnall-of-zena,Ammo_Arrows,Arrows
He,hint,at,general,http://darksouls.wikidot.com/domhnall-of-zena,Ammo_Arrows,Arrows
I,trade,for,general,http://darksouls.wikidot.com/domhnall-of-zena,Ammo_Arrows,Arrows
This,feel,karmaic,general,http://darksouls.wikidot.com/domhnall-of-zena,Ammo_Arrows,Arrows
I,hope,Talk,general,http://darksouls.wikidot.com/domhnall-of-zena,Ammo_Arrows,Arrows
That,repel,skeletons,general,http://darksouls.wikidot.com/domhnall-of-zena,Ammo_Arrows,Arrows
you,require,arms,general,http://darksouls.wikidot.com/domhnall-of-zena,Ammo_Arrows,Arrows
coterie,serve,dragon,general,http://darksouls.wikidot.com/domhnall-of-zena,Ammo_Arrows,Arrows
I,have,feeling,general,http://darksouls.wikidot.com/domhnall-of-zena,Ammo_Arrows,Arrows
we,make,trade,general,http://darksouls.wikidot.com/domhnall-of-zena,Ammo_Arrows,Arrows
His,has_item,armor,item,http://darksouls.wikidot.com/domhnall-of-zena,Ammo_Arrows,Arrows
you,has_item,rung,item,http://darksouls.wikidot.com/domhnall-of-zena,Ammo_Arrows,Arrows
they,puncture,flesh,general,http://darksouls.wikidot.com/dragonslayer-arrow,Ammo_Arrows,Arrows
Arrows,use,with,general,http://darksouls.wikidot.com/dragonslayer-arrow,Ammo_Arrows,Arrows
Availability,buy,at,general,http://darksouls.wikidot.com/dragonslayer-arrow,Ammo_Arrows,Arrows
arrows,deal,damage,general,http://darksouls.wikidot.com/dragonslayer-arrow,Ammo_Arrows,Arrows
bow,upgrade,Damage,general,http://darksouls.wikidot.com/dragonslayer-arrow,Ammo_Arrows,Arrows
character,wield,Club,general,http://darksouls.wikidot.com/dragonslayer-arrow,Ammo_Arrows,Arrows
stat,dictate,percentage,general,http://darksouls.wikidot.com/dragonslayer-arrow,Ammo_Arrows,Arrows
Availability,find,in,general,http://darksouls.wikidot.com/dragonslayer-greatbow,Ammo_Arrows,Arrows
way,roll,end,general,http://darksouls.wikidot.com/dragonslayer-greatbow,Ammo_Arrows,Arrows
Information,use,with,general,http://darksouls.wikidot.com/dragonslayer-greatbow,Ammo_Arrows,Arrows
Stats,need,Greatbow,general,http://darksouls.wikidot.com/dragonslayer-greatbow,Ammo_Arrows,Arrows
Damage,decrease,with,general,http://darksouls.wikidot.com/dragonslayer-greatbow,Ammo_Arrows,Arrows
character,wield,Axe,general,http://darksouls.wikidot.com/dragonslayer-greatbow,Ammo_Arrows,Arrows
Gwyn,member_of,Knights,faction,http://darksouls.wikidot.com/dragonslayer-greatbow,Ammo_Arrows,Arrows
set,find,in,general,http://darksouls.wikidot.com/feather-arrow,Ammo_Arrows,Arrows
arrows,sell,in,general,http://darksouls.wikidot.com/feather-arrow,Ammo_Arrows,Arrows
bow,upgrade,Damage,general,http://darksouls.wikidot.com/feather-arrow,Ammo_Arrows,Arrows
character,wield,Club,general,http://darksouls.wikidot.com/feather-arrow,Ammo_Arrows,Arrows
stat,dictate,percentage,general,http://darksouls.wikidot.com/feather-arrow,Ammo_Arrows,Arrows
Arrows,fire,with,general,http://darksouls.wikidot.com/fire-arrow,Ammo_Arrows,Arrows
Availability,purchase,from,general,http://darksouls.wikidot.com/fire-arrow,Ammo_Arrows,Arrows
bow,upgrade,Damage,general,http://darksouls.wikidot.com/fire-arrow,Ammo_Arrows,Arrows
character,wield,Club,general,http://darksouls.wikidot.com/fire-arrow,Ammo_Arrows,Arrows
stat,dictate,percentage,general,http://darksouls.wikidot.com/fire-arrow,Ammo_Arrows,Arrows
Use,reinforce,weapons,general,http://darksouls.wikidot.com/giant-blacksmith,Ammo_Arrows,Arrows
Cost,depend,on,general,http://darksouls.wikidot.com/giant-blacksmith,Ammo_Arrows,Arrows
Arrow,need,Greatbow,general,http://darksouls.wikidot.com/giant-blacksmith,Ammo_Arrows,Arrows
Armor,provide,defense,general,http://darksouls.wikidot.com/giant-blacksmith,Ammo_Arrows,Arrows
blacksmith,use,attacks,general,http://darksouls.wikidot.com/giant-blacksmith,Ammo_Arrows,Arrows
Strategy,arrowe,to,general,http://darksouls.wikidot.com/giant-blacksmith,Ammo_Arrows,Arrows
you,have,Ember,general,http://darksouls.wikidot.com/giant-blacksmith,Ammo_Arrows,Arrows
shiny,give,that,general,http://darksouls.wikidot.com/giant-blacksmith,Ammo_Arrows,Arrows
Hmph,attack,him,general,http://darksouls.wikidot.com/giant-blacksmith,Ammo_Arrows,Arrows
latter,has_item,Ring,item,http://darksouls.wikidot.com/giant-blacksmith,Ammo_Arrows,Arrows
your,has_item,weapons,item,http://darksouls.wikidot.com/giant-blacksmith,Ammo_Arrows,Arrows
Gough,craft,tip,general,http://darksouls.wikidot.com/gough-s-great-arrow,Ammo_Arrows,Arrows
Availability,find,as,general,http://darksouls.wikidot.com/gough-s-great-arrow,Ammo_Arrows,Arrows
character,wield,Club,general,http://darksouls.wikidot.com/gough-s-great-arrow,Ammo_Arrows,Arrows
stat,dictate,percentage,general,http://darksouls.wikidot.com/gough-s-great-arrow,Ammo_Arrows,Arrows
Gwyn,member_of,Knights,faction,http://darksouls.wikidot.com/gough-s-great-arrow,Ammo_Arrows,Arrows
leader,have,strength,general,http://darksouls.wikidot.com/gough-s-greatbow,Ammo_Arrows,Arrows
Information,use,with,general,http://darksouls.wikidot.com/gough-s-greatbow,Ammo_Arrows,Arrows
Stats,need,Greatbow,general,http://darksouls.wikidot.com/gough-s-greatbow,Ammo_Arrows,Arrows
Damage,decrease,with,general,http://darksouls.wikidot.com/gough-s-greatbow,Ammo_Arrows,Arrows
character,wield,Axe,general,http://darksouls.wikidot.com/gough-s-greatbow,Ammo_Arrows,Arrows
Gwyn,member_of,Knights,faction,http://darksouls.wikidot.com/gough-s-greatbow,Ammo_Arrows,Arrows
He,wield,greatbow,general,http://darksouls.wikidot.com/hawkeye-gough,Ammo_Arrows,Arrows
he,spend,retirement,general,http://darksouls.wikidot.com/hawkeye-gough,Ammo_Arrows,Arrows
Gough,provide,amount,general,http://darksouls.wikidot.com/hawkeye-gough,Ammo_Arrows,Arrows
he,make,remarks,general,http://darksouls.wikidot.com/hawkeye-gough,Ammo_Arrows,Arrows
Gough,thank,player,general,http://darksouls.wikidot.com/hawkeye-gough,Ammo_Arrows,Arrows
you,reach,hole,general,http://darksouls.wikidot.com/hawkeye-gough,Ammo_Arrows,Arrows
Gough,wait,for,general,http://darksouls.wikidot.com/hawkeye-gough,Ammo_Arrows,Arrows
Bone,rest,at,general,http://darksouls.wikidot.com/hawkeye-gough,Ammo_Arrows,Arrows
Arrow,use,with,general,http://darksouls.wikidot.com/hawkeye-gough,Ammo_Arrows,Arrows
He,heal,from,general,http://darksouls.wikidot.com/hawkeye-gough,Ammo_Arrows,Arrows
they,run,for,general,http://darksouls.wikidot.com/hawkeye-gough,Ammo_Arrows,Arrows
NPC,have,lines,general,http://darksouls.wikidot.com/hawkeye-gough,Ammo_Arrows,Arrows
character,beat,him,general,http://darksouls.wikidot.com/hawkeye-gough,Ammo_Arrows,Arrows
He,de,agro,general,http://darksouls.wikidot.com/hawkeye-gough,Ammo_Arrows,Arrows
Ring,have,effect,general,http://darksouls.wikidot.com/hawkeye-gough,Ammo_Arrows,Arrows
visitor,have,we,general,http://darksouls.wikidot.com/hawkeye-gough,Ammo_Arrows,Arrows
visitor,have,we,general,http://darksouls.wikidot.com/hawkeye-gough,Ammo_Arrows,Arrows
I,fear,thee,general,http://darksouls.wikidot.com/hawkeye-gough,Ammo_Arrows,Arrows
They,awake,thing,general,http://darksouls.wikidot.com/hawkeye-gough,Ammo_Arrows,Arrows
thou,face,Manus,general,http://darksouls.wikidot.com/hawkeye-gough,Ammo_Arrows,Arrows
legend,do,nothing,general,http://darksouls.wikidot.com/hawkeye-gough,Ammo_Arrows,Arrows
thoughts,return,in,general,http://darksouls.wikidot.com/hawkeye-gough,Ammo_Arrows,Arrows
I,need,it,general,http://darksouls.wikidot.com/hawkeye-gough,Ammo_Arrows,Arrows
Thy,need,mine,general,http://darksouls.wikidot.com/hawkeye-gough,Ammo_Arrows,Arrows
I,cherish,work,general,http://darksouls.wikidot.com/hawkeye-gough,Ammo_Arrows,Arrows
I,have,much,general,http://darksouls.wikidot.com/hawkeye-gough,Ammo_Arrows,Arrows
dragon,provoke,ire,general,http://darksouls.wikidot.com/hawkeye-gough,Ammo_Arrows,Arrows
I,take,liking,general,http://darksouls.wikidot.com/hawkeye-gough,Ammo_Arrows,Arrows
I,owe,much,general,http://darksouls.wikidot.com/hawkeye-gough,Ammo_Arrows,Arrows
bat,ground,for,general,http://darksouls.wikidot.com/hawkeye-gough,Ammo_Arrows,Arrows
I,await,tidings,general,http://darksouls.wikidot.com/hawkeye-gough,Ammo_Arrows,Arrows
hast,defeat,Kalameet,general,http://darksouls.wikidot.com/hawkeye-gough,Ammo_Arrows,Arrows
beast,take,to,general,http://darksouls.wikidot.com/hawkeye-gough,Ammo_Arrows,Arrows
I,await,tidings,general,http://darksouls.wikidot.com/hawkeye-gough,Ammo_Arrows,Arrows
honour,bestow,upon,general,http://darksouls.wikidot.com/hawkeye-gough,Ammo_Arrows,Arrows
I,wish,harm,general,http://darksouls.wikidot.com/hawkeye-gough,Ammo_Arrows,Arrows
you,perish,for,general,http://darksouls.wikidot.com/hawkeye-gough,Ammo_Arrows,Arrows
his,has_item,armor,item,http://darksouls.wikidot.com/hawkeye-gough,Ammo_Arrows,Arrows
arrows,cause,damage,general,http://darksouls.wikidot.com/large-arrow,Ammo_Arrows,Arrows
Availability,purchase,from,general,http://darksouls.wikidot.com/large-arrow,Ammo_Arrows,Arrows
bow,upgrade,Damage,general,http://darksouls.wikidot.com/large-arrow,Ammo_Arrows,Arrows
character,wield,Club,general,http://darksouls.wikidot.com/large-arrow,Ammo_Arrows,Arrows
stat,dictate,percentage,general,http://darksouls.wikidot.com/large-arrow,Ammo_Arrows,Arrows
Arrows,glow,silver,general,http://darksouls.wikidot.com/moonlight-arrow,Ammo_Arrows,Arrows
Availability,buy,at,general,http://darksouls.wikidot.com/moonlight-arrow,Ammo_Arrows,Arrows
character,wield,Club,general,http://darksouls.wikidot.com/moonlight-arrow,Ammo_Arrows,Arrows
stat,dictate,percentage,general,http://darksouls.wikidot.com/moonlight-arrow,Ammo_Arrows,Arrows
Availability,purchase,from,general,http://darksouls.wikidot.com/poison-arrow,Ammo_Arrows,Arrows
arrow,upgrade,Damage,general,http://darksouls.wikidot.com/poison-arrow,Ammo_Arrows,Arrows
character,wield,Club,general,http://darksouls.wikidot.com/poison-arrow,Ammo_Arrows,Arrows
stat,dictate,percentage,general,http://darksouls.wikidot.com/poison-arrow,Ammo_Arrows,Arrows
Description,protect,Londo,general,http://darksouls.wikidot.com/silver-knight,Ammo_Arrows,Arrows
he,bring,all,general,http://darksouls.wikidot.com/silver-knight,Ammo_Arrows,Arrows
Knights,remain,in,general,http://darksouls.wikidot.com/silver-knight,Ammo_Arrows,Arrows
You,backstab,after,general,http://darksouls.wikidot.com/silver-knight,Ammo_Arrows,Arrows
you,recover,in,general,http://darksouls.wikidot.com/silver-knight,Ammo_Arrows,Arrows
They,walk,distance,general,http://darksouls.wikidot.com/silver-knight,Ammo_Arrows,Arrows
they,follow,it,general,http://darksouls.wikidot.com/silver-knight,Ammo_Arrows,Arrows
Knights,switch,to,general,http://darksouls.wikidot.com/silver-knight,Ammo_Arrows,Arrows
archers,encounter,in,general,http://darksouls.wikidot.com/silver-knight,Ammo_Arrows,Arrows
you,parry,attacks,general,http://darksouls.wikidot.com/silver-knight,Ammo_Arrows,Arrows
they,beat,at,general,http://darksouls.wikidot.com/silver-knight,Ammo_Arrows,Arrows
Knights,have,Poise,general,http://darksouls.wikidot.com/silver-knight,Ammo_Arrows,Arrows
it,take,hits,general,http://darksouls.wikidot.com/silver-knight,Ammo_Arrows,Arrows
They,pin,to,general,http://darksouls.wikidot.com/silver-knight,Ammo_Arrows,Arrows
his,has_item,shield,item,http://darksouls.wikidot.com/silver-knight,Ammo_Arrows,Arrows
his,has_item,shield,item,http://darksouls.wikidot.com/silver-knight,Ammo_Arrows,Arrows
his,has_item,weapon,item,http://darksouls.wikidot.com/silver-knight,Ammo_Arrows,Arrows
his,member_of,Knights,faction,http://darksouls.wikidot.com/silver-knight,Ammo_Arrows,Arrows
Availability,purchase,from,general,http://darksouls.wikidot.com/standard-arrow,Ammo_Arrows,Arrows
character,wield,Club,general,http://darksouls.wikidot.com/standard-arrow,Ammo_Arrows,Arrows
stat,dictate,percentage,general,http://darksouls.wikidot.com/standard-arrow,Ammo_Arrows,Arrows
She,sell,moss,general,http://darksouls.wikidot.com/undead-merchant-female,Ammo_Arrows,Arrows
Consumables,reset,buildup,general,http://darksouls.wikidot.com/undead-merchant-female,Ammo_Arrows,Arrows
drop,attract,enemies,general,http://darksouls.wikidot.com/undead-merchant-female,Ammo_Arrows,Arrows
"1,000",add,effect,general,http://darksouls.wikidot.com/undead-merchant-female,Ammo_Arrows,Arrows
Treasure,restore,HP,general,http://darksouls.wikidot.com/undead-merchant-female,Ammo_Arrows,Arrows
you,have,senses,general,http://darksouls.wikidot.com/undead-merchant-female,Ammo_Arrows,Arrows
you,buy,some,general,http://darksouls.wikidot.com/undead-merchant-female,Ammo_Arrows,Arrows
I,need,souls,general,http://darksouls.wikidot.com/undead-merchant-female,Ammo_Arrows,Arrows
Nothing,happen,to,general,http://darksouls.wikidot.com/undead-merchant-female,Ammo_Arrows,Arrows
You,trust,patch,general,http://darksouls.wikidot.com/undead-merchant-female,Ammo_Arrows,Arrows
hee,leave,without,general,http://darksouls.wikidot.com/undead-merchant-female,Ammo_Arrows,Arrows
you,regret,it,general,http://darksouls.wikidot.com/undead-merchant-female,Ammo_Arrows,Arrows
you,toy,with,general,http://darksouls.wikidot.com/undead-merchant-female,Ammo_Arrows,Arrows
fate,catch,with,general,http://darksouls.wikidot.com/undead-merchant-female,Ammo_Arrows,Arrows
I,have,sense,general,http://darksouls.wikidot.com/undead-merchant-female,Ammo_Arrows,Arrows
you,toy,with,general,http://darksouls.wikidot.com/undead-merchant-female,Ammo_Arrows,Arrows
you,damn,fool,general,http://darksouls.wikidot.com/undead-merchant-female,Ammo_Arrows,Arrows
You,cross,Hollow,general,http://darksouls.wikidot.com/undead-merchant-female,Ammo_Arrows,Arrows
Gods,have,it,general,http://darksouls.wikidot.com/undead-merchant-female,Ammo_Arrows,Arrows
your,has_item,souls,item,http://darksouls.wikidot.com/undead-merchant-female,Ammo_Arrows,Arrows
downstairs,deal,with,general,http://darksouls.wikidot.com/undead-merchant-male,Ammo_Arrows,Arrows
Description,sell,items,general,http://darksouls.wikidot.com/undead-merchant-male,Ammo_Arrows,Arrows
He,have,appearance,general,http://darksouls.wikidot.com/undead-merchant-male,Ammo_Arrows,Arrows
He,have,companion,general,http://darksouls.wikidot.com/undead-merchant-male,Ammo_Arrows,Arrows
invader,trick,player,general,http://darksouls.wikidot.com/undead-merchant-male,Ammo_Arrows,Arrows
NPC,have,lines,general,http://darksouls.wikidot.com/undead-merchant-male,Ammo_Arrows,Arrows
I,trade,for,general,http://darksouls.wikidot.com/undead-merchant-male,Ammo_Arrows,Arrows
hollows,care,for,general,http://darksouls.wikidot.com/undead-merchant-male,Ammo_Arrows,Arrows
I,get,Yulia,general,http://darksouls.wikidot.com/undead-merchant-male,Ammo_Arrows,Arrows
nobody,pelt,me,general,http://darksouls.wikidot.com/undead-merchant-male,Ammo_Arrows,Arrows
I,sell,it,general,http://darksouls.wikidot.com/undead-merchant-male,Ammo_Arrows,Arrows
Things,get,in,general,http://darksouls.wikidot.com/undead-merchant-male,Ammo_Arrows,Arrows
you,forget,it,general,http://darksouls.wikidot.com/undead-merchant-male,Ammo_Arrows,Arrows
she,bite,fingers,general,http://darksouls.wikidot.com/undead-merchant-male,Ammo_Arrows,Arrows
We,talk,business,general,http://darksouls.wikidot.com/undead-merchant-male,Ammo_Arrows,Arrows
Leave,thank,you,general,http://darksouls.wikidot.com/undead-merchant-male,Ammo_Arrows,Arrows
hee,thank,you,general,http://darksouls.wikidot.com/undead-merchant-male,Ammo_Arrows,Arrows
You,get,time,general,http://darksouls.wikidot.com/undead-merchant-male,Ammo_Arrows,Arrows
I,tell,you,general,http://darksouls.wikidot.com/undead-merchant-male,Ammo_Arrows,Arrows
I,teach,you,general,http://darksouls.wikidot.com/undead-merchant-male,Ammo_Arrows,Arrows
It,refer,to,general,http://darksouls.wikidot.com/undead-merchant-male,Ammo_Arrows,Arrows
Warrior,has_item,Shield,item,http://darksouls.wikidot.com/undead-merchant-male,Ammo_Arrows,Arrows
Lloyd,has_item,Talisman,item,http://darksouls.wikidot.com/undead-merchant-male,Ammo_Arrows,Arrows
You,see,glow,general,http://darksouls.wikidot.com/vamos,Ammo_Arrows,Arrows
you,access,room,general,http://darksouls.wikidot.com/vamos,Ammo_Arrows,Arrows
bonfire,add,to,general,http://darksouls.wikidot.com/vamos,Ammo_Arrows,Arrows
Use,reinforce,weapons,general,http://darksouls.wikidot.com/vamos,Ammo_Arrows,Arrows
Cost,depend,on,general,http://darksouls.wikidot.com/vamos,Ammo_Arrows,Arrows
they,come,inside,general,http://darksouls.wikidot.com/vamos,Ammo_Arrows,Arrows
he,receive,damage,general,http://darksouls.wikidot.com/vamos,Ammo_Arrows,Arrows
NPC,have,lines,general,http://darksouls.wikidot.com/vamos,Ammo_Arrows,Arrows
You,spoil,focus,general,http://darksouls.wikidot.com/vamos,Ammo_Arrows,Arrows
player,have,ember,general,http://darksouls.wikidot.com/vamos,Ammo_Arrows,Arrows
I,give,flame,general,http://darksouls.wikidot.com/vamos,Ammo_Arrows,Arrows
We,get,bones,general,http://darksouls.wikidot.com/vamos,Ammo_Arrows,Arrows
I,come,across,general,http://darksouls.wikidot.com/vamos,Ammo_Arrows,Arrows
player,have,ember,general,http://darksouls.wikidot.com/vamos,Ammo_Arrows,Arrows
I,deal,with,general,http://darksouls.wikidot.com/vamos,Ammo_Arrows,Arrows
What,go,with,general,http://darksouls.wikidot.com/vamos,Ammo_Arrows,Arrows
I,tell,you,general,http://darksouls.wikidot.com/vamos,Ammo_Arrows,Arrows
It,disturb,me,general,http://darksouls.wikidot.com/vamos,Ammo_Arrows,Arrows
You,spoil,focus,general,http://darksouls.wikidot.com/vamos,Ammo_Arrows,Arrows
that,require,visit,general,http://darksouls.wikidot.com/vamos,Ammo_Arrows,Arrows
You,get,manners,general,http://darksouls.wikidot.com/vamos,Ammo_Arrows,Arrows
Availability,purchase,from,general,http://darksouls.wikidot.com/wooden-arrow,Ammo_Arrows,Arrows
number,compensate,for,general,http://darksouls.wikidot.com/wooden-arrow,Ammo_Arrows,Arrows
bow,upgrade,Damage,general,http://darksouls.wikidot.com/wooden-arrow,Ammo_Arrows,Arrows
character,wield,Club,general,http://darksouls.wikidot.com/wooden-arrow,Ammo_Arrows,Arrows
stat,dictate,percentage,general,http://darksouls.wikidot.com/wooden-arrow,Ammo_Arrows,Arrows
Overview,find,within,general,http://darksouls.wikidot.com/blade-of-the-darkmoon,Covenants_The_Nine_Covenants,The Nine Covenants
Members,use,powers,general,http://darksouls.wikidot.com/blade-of-the-darkmoon,Covenants_The_Nine_Covenants,The Nine Covenants
Book,list,players,general,http://darksouls.wikidot.com/blade-of-the-darkmoon,Covenants_The_Nine_Covenants,The Nine Covenants
host,notify,of,general,http://darksouls.wikidot.com/blade-of-the-darkmoon,Covenants_The_Nine_Covenants,The Nine Covenants
invasion,reward,invader,general,http://darksouls.wikidot.com/blade-of-the-darkmoon,Covenants_The_Nine_Covenants,The Nine Covenants
Blade,indict,for,general,http://darksouls.wikidot.com/blade-of-the-darkmoon,Covenants_The_Nine_Covenants,The Nine Covenants
covenant,locate,in,general,http://darksouls.wikidot.com/blade-of-the-darkmoon,Covenants_The_Nine_Covenants,The Nine Covenants
Blade,use,until,general,http://darksouls.wikidot.com/blade-of-the-darkmoon,Covenants_The_Nine_Covenants,The Nine Covenants
they,expel,from,general,http://darksouls.wikidot.com/blade-of-the-darkmoon,Covenants_The_Nine_Covenants,The Nine Covenants
Gwynevere,count,as,general,http://darksouls.wikidot.com/blade-of-the-darkmoon,Covenants_The_Nine_Covenants,The Nine Covenants
Quelaag,come,to,general,http://darksouls.wikidot.com/chaos-servant,Covenants_The_Nine_Covenants,The Nine Covenants
natives,infect,with,general,http://darksouls.wikidot.com/chaos-servant,Covenants_The_Nine_Covenants,The Nine Covenants
game,track,Humanity,general,http://darksouls.wikidot.com/chaos-servant,Covenants_The_Nine_Covenants,The Nine Covenants
you,answer,Talk,general,http://darksouls.wikidot.com/chaos-servant,Covenants_The_Nine_Covenants,The Nine Covenants
pyromancies,obtain,per,general,http://darksouls.wikidot.com/chaos-servant,Covenants_The_Nine_Covenants,The Nine Covenants
Bugs,find,in,general,http://darksouls.wikidot.com/chaos-servant,Covenants_The_Nine_Covenants,The Nine Covenants
Eingyi,use,as,general,http://darksouls.wikidot.com/chaos-servant,Covenants_The_Nine_Covenants,The Nine Covenants
covenant,continue,until,general,http://darksouls.wikidot.com/chaos-servant,Covenants_The_Nine_Covenants,The Nine Covenants
Witch,has_item,Ring,item,http://darksouls.wikidot.com/chaos-servant,Covenants_The_Nine_Covenants,The Nine Covenants
Quelaag,member_of,ordered,faction,http://darksouls.wikidot.com/chaos-servant,Covenants_The_Nine_Covenants,The Nine Covenants
walkthrough,start,from,general,http://darksouls.wikidot.com/darkroot-garden,Covenants_The_Nine_Covenants,The Nine Covenants
you,see,body,general,http://darksouls.wikidot.com/darkroot-garden,Covenants_The_Nine_Covenants,The Nine Covenants
You,damage,tree,general,http://darksouls.wikidot.com/darkroot-garden,Covenants_The_Nine_Covenants,The Nine Covenants
they,guard,Soul,general,http://darksouls.wikidot.com/darkroot-garden,Covenants_The_Nine_Covenants,The Nine Covenants
you,find,opening,general,http://darksouls.wikidot.com/darkroot-garden,Covenants_The_Nine_Covenants,The Nine Covenants
foliage,spawn,behind,general,http://darksouls.wikidot.com/darkroot-garden,Covenants_The_Nine_Covenants,The Nine Covenants
they,cast,Walk,general,http://darksouls.wikidot.com/darkroot-garden,Covenants_The_Nine_Covenants,The Nine Covenants
Map,head,stairs,general,http://darksouls.wikidot.com/darkroot-garden,Covenants_The_Nine_Covenants,The Nine Covenants
You,block,him,general,http://darksouls.wikidot.com/darkroot-garden,Covenants_The_Nine_Covenants,The Nine Covenants
you,open,it,general,http://darksouls.wikidot.com/darkroot-garden,Covenants_The_Nine_Covenants,The Nine Covenants
area,introduce,foe,general,http://darksouls.wikidot.com/darkroot-garden,Covenants_The_Nine_Covenants,The Nine Covenants
you,have,clearing,general,http://darksouls.wikidot.com/darkroot-garden,Covenants_The_Nine_Covenants,The Nine Covenants
you,notice,glow,general,http://darksouls.wikidot.com/darkroot-garden,Covenants_The_Nine_Covenants,The Nine Covenants
you,observe,from,general,http://darksouls.wikidot.com/darkroot-garden,Covenants_The_Nine_Covenants,The Nine Covenants
you,do,head,general,http://darksouls.wikidot.com/darkroot-garden,Covenants_The_Nine_Covenants,The Nine Covenants
You,see,ruins,general,http://darksouls.wikidot.com/darkroot-garden,Covenants_The_Nine_Covenants,The Nine Covenants
you,reach,gate,general,http://darksouls.wikidot.com/darkroot-garden,Covenants_The_Nine_Covenants,The Nine Covenants
you,proceed,to,general,http://darksouls.wikidot.com/darkroot-garden,Covenants_The_Nine_Covenants,The Nine Covenants
You,revisit,Burg,general,http://darksouls.wikidot.com/darkroot-garden,Covenants_The_Nine_Covenants,The Nine Covenants
